fips,0-4,5-17,18-49,50-64,65+
48315,399,1250,3022,2448,2618
48317,220,1338,1986,1104,570
48319,222,536,1104,701,1392
48321,2497,6787,13702,6736,6607
48323,4999,12899,24503,8706,6975
48325,2950,9020,21500,10584,9493
48327,84,333,429,456,653
48329,14499,36428,80482,24610,18782
48331,1418,4360,9240,4961,5588
48333,101,829,1473,940,1168
48335,402,1445,4381,1473,1317
48337,929,3859,7356,4309,4593
48339,43327,133702,288058,125288,94057
48341,1858,4780,8975,3366,2394
48343,688,2089,4269,2387,2643
48345,39,108,405,281,350
48347,3942,11240,29505,10233,10242
48349,3684,10907,21112,9883,9125
48351,594,1729,4184,2747,2839
48353,861,2806,5426,2538,2823
48355,21405,62180,151210,61384,56776
48357,697,2260,4009,1676,1144
48359,192,675,786,332,264
48361,5444,16192,34283,15619,13769
48363,1714,5095,10507,5971,6008
48365,1288,3956,8591,4278,4613
48367,9817,30913,65445,32638,26355
48369,716,1975,3745,1773,1522
48371,937,2628,6723,2565,2043
48373,2624,8103,19702,12270,10101
48375,7766,23200,49392,19006,16611
48377,380,1141,2011,1241,1157
48379,549,1907,4422,2747,3150
48381,8648,26165,63719,24325,23213
48383,340,745,1478,337,332
48385,85,591,476,588,1062
48387,705,1653,3759,2494,3000
48389,876,2400,5910,1883,1595
48391,317,1140,2450,1289,1511
48393,36,190,316,142,148
48395,1069,3045,6091,3386,3576
48397,7404,25351,52262,22987,15613
48399,564,1753,3594,1850,2113
48401,2865,9065,21904,9783,9225
48403,539,1245,2817,2361,3061
48405,387,1186,2320,1870,2111
48407,1463,4657,10038,6153,6130
48409,4624,13412,29014,12294,10837
48411,257,833,2299,1024,1283
48413,207,341,873,415,545
48415,1064,3090,6792,2978,2564
48417,152,504,1226,655,638
48419,1572,4708,8847,4571,4457
48421,183,216,997,477,422
48423,15154,43331,98940,42157,42158
48425,451,1631,3408,2255,1946
48427,5941,15531,27602,9474,7519
48429,482,1459,3718,1788,1904
48431,118,391,560,169,230
48433,66,242,273,303,343
48435,195,574,1291,586,631
48437,409,1251,2951,1199,1127
48439,138610,411407,969233,381251,266889
48441,9844,25822,66656,21729,21812
48443,0,144,163,211,317
48445,848,2369,4519,2011,1882
48447,102,245,551,307,434
48449,2173,6664,12303,5460,4763
48451,7368,21028,51417,19469,20295
48453,74539,193599,695505,219967,146405
48455,637,2082,4409,3103,3815
48457,773,3112,7861,3954,4538
48459,2530,7608,15960,8606,7863
48461,106,645,1252,577,611
48463,1814,4781,10401,3787,4098
48465,3647,9641,20827,6979,6647
48467,3552,10834,22652,12860,12751
48469,5987,16937,37330,15534,15625
48471,3149,8513,43097,14327,11123
48473,3778,10832,30508,9291,7143
48475,845,2410,4501,1878,1510
48477,1786,5971,13438,6988,8464
48479,21779,62410,117797,39567,27741
48481,2818,7804,16084,7499,7589
48483,206,971,1720,960,1005
48485,7871,21774,58596,21749,20006
48487,872,1836,5031,2378,2499
48489,1153,3603,9551,2865,2967
48491,40481,121465,312403,111431,86908
48493,2815,9580,20483,10864,9039
48495,521,1659,3145,1196,933
48497,4363,14042,29535,15407,11658
48499,2005,6747,15348,9907,12954
48501,768,1714,2836,1282,971
48503,964,3182,6810,3246,3827
48505,1024,3355,5606,1906,1950
48507,671,2086,3897,1281,1477
